feature	ERR2508876	ERR2508877	ERR2508878	ERR2508879	ERR2508880	ERR2508881	ERR2508882	ERR2508883	ERR2508884	ERR2508885	ERR2508886	ERR2508887	ERR2508888	ERR2508889	ERR2508890	ERR2508891	ERR2508892	ERR2508893	ERR2508894	ERR2508895	ERR2508896	ERR2508897	ERR2508898	ERR2508899	ERR2508900	ERR2508901	ERR2508902	ERR2508903	ERR2508904	ERR2508905	ERR2508906	ERR2508907	ERR2508908	ERR2508909	ERR2508910	ERR2508911	ERR2508912	ERR2508913	ERR2508914	ERR2508915	ERR2508916	ERR2508917	ERR2508918	ERR2508919	ERR2508920	ERR2508921	ERR2508922	ERR2508923	ERR2508924	ERR2508925	ERR2508926	ERR2508927	ERR2508928	ERR2508929	ERR2508930	ERR2508931	ERR2508932	ERR2508933	ERR2508934	ERR2508935	ERR2508936	ERR2508937	ERR2508938	ERR2508939	ERR2508940	ERR2508941	ERR2508942	ERR2508943	ERR2508944	ERR2508945	ERR2508946	ERR2508947	ERR2508948	ERR2508949	ERR2508950	ERR2508951	ERR2508952	ERR2508953	ERR2508954	ERR2508955	ERR2508956	ERR2508957	ERR2508958	ERR2508959	ERR2508960	ERR2508961	ERR2508962	ERR2508963	ERR2508964	ERR2508965	ERR2508966	ERR2508967	ERR2508968	ERR2508969	ERR2508970	ERR2508971	ERR2508972
ko:K11685	NA	0.37798	0.38587	NA	2.18525	0.38939	0.48766	2.60426	0.60997	0.38661	NA	0.3738	2.33899	0.1137	NA	0.20568	NA	NA	0.51874	NA	NA	NA	11.85311	9.57379	2.54486	6.04194	8.2661	8.90459	11.80722	4.47672	10.9555	9.24801	1.89519	4.42564	2.9506	8.64693	6.80271	2.83948	5.80281	NA	4.35247	3.01443	4.7497	1.86755	NA	NA	NA	2.08085	0.42081	1.04215	NA	0.32456	NA	4.57768	0.50729	2.87232	0.93379	0.4069	1.33855	0.91169	2.04298	1.62057	1.21301	NA	1.33994	2.45656	0.11748	0.11426	NA	2.4194	NA	0.12072	NA	NA	NA	0.87351	0.63073	NA	0.64644	0.38345	NA	0.67659	1.27434	NA	NA	NA	0.34986	1.0062	0.10203	NA	1.47463	0.99381	1.63006	NA	0.09737	0.91483	NA
ko:K11686	NA	NA	NA	NA	0.71493	NA	0.47826	NA	0.47288	NA	0.70591	0.23075	1.40527	0.48802	0.97696	0.24523	0.97746	0.7625	NA	NA	0.49756	NA	NA	0.90817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26663	NA	0.91767	NA	NA	NA	NA	NA	NA	NA	NA	0.24763	NA	0.49862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69249	NA	0.6243	NA	0.70027	NA	0.45148	NA	0.77919	1.56973	1.01957	NA	1.48138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11688	15.86424	7.89831	12.68239	6.14249	7.40934	9.71361	6.31754	8.67034	2.11081	2.55108	1.3184	3.49061	5.22408	12.00641	7.08432	8.26333	5.18683	7.2327	9.42032	3.88761	11.12716	NA	5.09643	5.07646	2.29836	3.06054	1.66303	2.21576	2.15604	5.23475	1.94717	4.00427	6.21305	2.97047	1.69479	2.27263	1.17115	2.0147	1.12044	0.66425	6.69761	6.51194	3.48981	4.9163	2.63266	6.76859	3.49126	2.40089	5.14658	3.7422	5.99199	5.95955	NA	11.19399	15.75043	15.86735	9.57552	5.02475	9.92784	7.65088	9.22413	6.0379	1.71491	2.32464	2.38646	4.00569	3.57605	2.75653	6.83089	3.35663	2.10832	12.7727	12.8981	11.49287	13.44812	13.79819	10.9893	10.30421	6.3211	30.90396	28.31093	22.59497	9.7038	10.75231	13.37416	5.70866	9.54714	6.96253	6.8561	0.91028	13.77164	6.92713	6.31006	0.76363	11.60093	5.18075	NA
ko:K11689	17.83453	14.12462	18.41018	10.76807	19.53015	17.52065	17.2522	19.48483	11.98339	11.87445	20.61616	16.97892	15.35352	19.6349	26.9846	28.4717	21.25918	20.58687	17.63309	19.29877	27.02015	0.84494	34.0511	25.21434	11.97148	28.82259	35.52368	30.91558	21.49419	29.14378	36.96713	37.80028	37.55178	33.01295	30.53535	22.93943	16.74432	20.04093	21.81392	6.18857	16.50988	20.43052	15.07144	7.23401	6.92019	15.73231	9.82008	1.9013	21.7669	10.50689	14.17262	16.59185	NA	30.92916	30.41923	32.91269	25.55051	5.79594	21.50728	20.49506	30.99257	27.41185	3.03729	27.75234	28.99806	31.46599	20.12124	31.09321	19.72884	33.43716	21.98527	27.73003	36.0799	14.51578	54.80005	52.14313	45.5026	52.39512	26.59944	12.60313	17.83294	10.89748	4.51667	10.62151	11.23441	2.1853	11.61494	19.66225	17.69804	1.93522	21.43777	13.85745	17.05956	6.66098	19.28556	25.21709	7.66185
ko:K11690	9.81064	13.8671	8.80275	4.36151	22.08955	21.27463	11.64424	18.79907	6.44693	7.05605	10.85746	10.44327	14.04476	5.79179	9.1218	14.10126	9.16516	7.78378	9.91907	9.03832	8.35487	0.59302	10.37671	6.47768	10.2289	16.74164	15.88845	16.63303	12.6893	19.11983	19.41032	20.64755	23.15855	16.34661	16.90188	13.34639	10.25289	3.56592	7.68437	1.85028	7.34863	5.3149	9.75268	4.1751	4.00876	2.04614	2.78947	2.69382	8.50688	6.653	8.84106	9.81173	NA	22.01742	17.83593	13.39633	14.47262	5.51095	14.87726	17.90626	16.62795	12.29511	4.35483	12.76708	18.25693	15.47317	5.66293	24.18999	18.26214	14.77712	13.7935	9.48627	6.36116	6.34869	5.57034	3.55169	7.59226	5.95368	2.15313	6.23087	5.67023	6.22541	2.53989	5.11172	7.49491	0.69612	4.16413	3.87803	8.92249	1.7409	7.15847	6.46976	8.89302	0.9935	8.38437	7.96465	0.71454
ko:K11691	NA	NA	0.76943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49316	NA	NA	NA	NA	0.19884	0.2279	NA	0.22588	0.50901	0.69817	0.22596	0.4488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03163	NA	0.1072	0.02812	0.51283	0.56562	0.45512	0.23129	NA	0.06456	0.17611	NA	0.18272	0.4638	0.08979	0.50373	0.20726	0.37104	NA	1.14334	NA	NA	0.12442	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.9886	8.9771	11.79145	1.35211	10.21282	11.12181	14.72142	3.47912	0.75004	0.44376	NA
ko:K11692	10.41396	4.67041	7.15832	5.08433	18.31733	21.05527	12.64513	20.68368	9.82835	7.93941	14.68132	4.98606	9.75693	3.0459	4.40642	2.4474	6.31255	5.70595	4.54371	10.50549	11.26848	NA	8.48658	12.30341	6.44588	12.60855	15.59856	5.66773	10.55009	7.99714	6.41778	8.7003	6.15663	11.68103	8.99088	9.88776	6.44541	10.16915	6.324	3.27917	8.74114	3.69039	3.73989	4.2728	7.56746	5.29103	3.98052	2.40584	4.39171	4.47069	8.08265	3.38964	NA	2.8933	6.04408	9.12895	4.44162	1.38942	5.65165	3.93707	6.3767	8.34377	0.48367	4.09655	3.62901	1.8575	4.44824	4.66758	1.14314	4.39103	1.39648	11.55842	16.67302	7.32791	5.02373	10.04907	11.53279	5.76087	1.55443	4.83199	3.60149	3.14404	2.54463	5.20322	5.54978	0.1802	3.66382	1.06743	3.57776	1.75169	5.76526	4.32469	3.3303	1.03926	2.47968	5.85609	0.9439
ko:K11693	3.99958	2.96762	2.54148	2.52378	26.81036	34.15977	30.17825	15.95014	11.01172	18.63433	20.02971	21.18704	16.16816	187.03669	221.28896	216.46602	165.40307	49.11212	55.68662	44.33923	49.30916	2.99448	54.3935	51.14554	35.70321	66.01649	87.60413	86.03005	106.46096	43.17268	40.92571	43.59708	42.23896	155.28271	139.9921	136.92322	96.81289	14.96939	7.49102	2.86313	5.9469	6.95586	10.36469	9.65275	139.9435	134.18995	146.91736	115.20306	75.75798	82.97729	99.79651	74.78331	0.57519	147.32452	149.02145	164.13373	151.84565	49.97316	133.36723	161.45014	129.62542	169.92463	50.92077	77.44461	69.36678	82.19791	41.79181	168.98342	163.74435	168.50461	137.89789	136.08542	120.90923	106.85816	58.07488	46.51928	51.76378	57.01353	28.04706	7.90221	6.368	1.9969	1.47549	0.85713	5.39498	0.59592	18.88037	24.01948	13.97011	10.65845	18.61597	32.2433	38.25033	5.00146	1.01949	2.6303	0.78127
ko:K11694	NA	NA	NA	0.73267	18.08979	25.40766	22.44294	14.32741	7.82027	16.85522	17.47046	15.61306	15.51811	7.80309	15.26027	8.40488	3.94016	14.37004	17.68337	8.91517	23.75647	1.59599	4.72331	1.86561	NA	2.82082	0.39107	0.88585	2.47632	2.80238	0.93137	5.18809	4.94445	15.53689	2.45933	8.30751	3.73736	3.13355	1.86708	NA	0.94528	2.62333	5.74911	4.09217	3.33843	1.84154	3.08755	1.31141	0.146	0.29303	1.36184	1.05896	NA	14.98138	6.68696	9.77175	11.96169	2.59073	50.64301	50.68344	46.02969	46.78465	16.0283	85.97587	82.56618	94.52195	57.796	6.87399	4.57165	6.62098	8.564	32.97755	33.7497	25.59489	38.0486	45.42007	46.19546	41.30802	24.06093	5.29452	3.79686	NA	0.28938	0.31305	4.04406	NA	NA	0.73149	0.97038	0.35743	1.00393	3.38777	15.3247	NA	NA	0.56942	NA
ko:K11695	NA	NA	NA	0.73267	15.17399	22.95797	20.30171	10.23993	7.52753	15.19612	15.24225	14.69275	13.37165	5.90158	15.26027	6.91972	3.94016	12.03852	13.78409	6.05402	19.57076	NA	4.72331	1.86561	NA	2.82082	NA	NA	2.47632	2.80238	0.93137	4.90019	5.23495	12.29684	2.45933	7.38266	2.81047	2.54168	1.86708	NA	1.23771	2.62333	5.6123	4.09217	0.99949	0.29938	0.18911	0.28687	NA	NA	NA	NA	NA	7.08677	1.57484	2.14114	4.61512	1.70635	13.66179	15.81427	15.50784	17.67294	6.34286	9.68946	9.07809	5.36512	7.12098	1.77393	0.74913	0.58555	2.62618	4.86153	4.33755	2.41965	4.09271	6.83709	4.98717	4.74215	2.98641	3.81665	1.90543	NA	NA	NA	3.70254	NA	NA	0.18861	NA	0.18794	1.00393	3.38777	15.02045	NA	NA	NA	NA
ko:K11704	0.69804	NA	0.39827	NA	1.80595	1.58219	0.16713	2.38176	NA	NA	NA	0.38665	NA	NA	NA	NA	0.40859	NA	NA	0.4192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21023	NA	NA	NA	0.38859	NA	NA	NA	NA	NA	1.08872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.40163	NA	0.93613	NA	NA	NA	NA	NA	NA	1.24153	NA	NA	NA	0.41001	NA	NA	NA	NA	NA	1.59327	0.84423	0.58617	NA	0.3049	NA	1.58188	1.36681	NA	NA	0.9615	NA	NA	0.09795	NA	0.40813	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11705	0.42641	0.21101	1.08704	NA	2.47072	3.68769	1.58711	2.47762	1.88752	0.8733	0.21648	0.20868	0.21181	NA	0.77671	0.27722	0.22099	0.45971	NA	0.79229	0.44997	NA	0.43061	NA	NA	NA	NA	NA	NA	1.73864	1.67161	1.18315	1.27715	0.20958	1.9386	1.04855	0.42035	0.83601	1.79351	1.86521	NA	1.88166	0.4197	1.06015	3.02715	1.6328	2.65221	1.89983	2.88101	1.51701	0.90186	1.23738	NA	1.40395	1.28114	0.21837	0.88351	1.14038	0.49365	0.91776	2.83534	0.64682	NA	NA	NA	NA	NA	0.45058	NA	NA	1.67499	0.82146	0.8378	0.28351	6.6961	4.98616	5.31247	7.80224	3.5337	2.03361	1.60305	1.33112	2.1859	1.31683	0.67491	0.88304	2.0484	0.49597	1.81527	NA	0.22523	1.01109	NA	NA	0.20999	1.22025	NA
ko:K11706	0.24038	0.23791	NA	NA	0.76366	1.82063	0.52247	0.52706	1.45117	0.24334	NA	NA	NA	0.49758	0.15026	0.25004	NA	1.03265	NA	1.85191	0.36237	NA	NA	0.23595	3.81764	NA	NA	NA	0.23792	NA	1.15506	NA	0.74383	0.23722	0.72025	1.03419	NA	1.74982	NA	0.93449	0.78614	NA	0.2366	0.47235	0.54686	0.1086	0.55422	0.252	1.57681	0.26159	0.6036	0.26187	NA	1.57011	0.49712	0.25417	NA	1.10198	NA	0.10054	1.27856	NA	NA	1.11219	NA	NA	NA	NA	NA	0.79173	0.31923	0.27216	0.27757	NA	NA	2.04124	NA	NA	0.54615	0.75939	0.31035	NA	0.73826	0.56272	0.24123	NA	NA	1.48946	0.24808	NA	1.00784	0.76228	NA	NA	0.23675	0.46638	NA
ko:K11707	303.74584	310.1592	322.20229	152.02783	325.60933	348.29269	344.88042	330.64301	180.18264	309.30143	322.79017	320.57022	293.51687	189.86087	198.44928	186.04247	129.27829	314.52628	313.8247	273.18015	298.64184	30.01788	152.16738	145.80572	130.67461	173.48614	211.64994	212.54591	214.90905	314.14757	303.6414	307.09826	289.14576	271.46722	229.36603	223.14787	180.84838	340.01871	313.74433	112.27304	386.24386	369.1805	356.16135	258.17636	196.73739	200.15197	216.26841	142.19748	212.74705	175.73611	221.35629	211.65541	1.66935	214.78243	251.58013	237.45908	212.32581	74.95503	242.64498	201.74091	210.04009	233.08085	76.52464	158.79756	152.10411	133.13757	92.76816	116.42104	121.06713	128.85607	97.54885	188.34287	193.15926	189.26189	177.6495	165.78266	164.94655	181.26158	88.59691	236.0906	237.42196	237.9566	121.5774	228.98515	217.62299	62.88363	192.69561	200.74465	199.17087	105.02496	272.19294	252.23784	227.79051	59.87367	371.22154	319.41676	92.7277
ko:K11708	NA	NA	NA	NA	12.04929	9.70121	6.06408	6.81083	2.49741	4.44877	6.68251	5.18267	4.29469	NA	NA	0.81288	NA	NA	NA	0.12396	0.14785	NA	0.76402	0.75443	0.37685	0.38024	NA	0.8924	1.30939	NA	NA	0.29977	NA	NA	0.57586	NA	1.19654	NA	0.95944	0.80324	NA	0.63598	NA	0.49353	NA	NA	0.12103	NA	NA	NA	NA	0.43121	NA	0.53767	1.76506	0.39361	NA	0.87669	NA	0.11826	NA	0.41187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08614	NA	3.06619	1.50411	2.0587	2.24494	0.62886	2.52221	3.34562	5.6586	0.89906	2.22902	0.64196	0.50841	NA	NA	NA	NA	NA	NA	NA	NA	0.38429	NA	0.13619
ko:K11709	0.15811	0.35509	0.27648	0.21003	14.90972	9.94722	9.52772	14.44521	5.69203	7.94614	13.85074	12.00254	7.73963	2.29347	1.48505	2.1225	1.36553	1.8591	1.42261	0.94177	0.34203	0.07642	1.21555	1.48993	1.32815	2.63566	1.43274	NA	1.12846	3.38713	6.68878	8.00443	3.46036	9.34824	10.49571	6.92129	1.3709	1.57787	0.70508	0.45618	0.40356	1.26624	0.97366	2.47785	1.22817	1.05515	0.45523	0.26031	0.34045	0.73588	1.16843	0.20213	NA	3.49216	3.25851	6.01087	5.24779	0.73655	4.20822	1.04267	2.91464	0.59413	0.12888	0.1941	0.40594	0.85111	0.07804	1.80433	0.22254	0.07807	0.74278	2.44264	1.90079	NA	6.88852	3.73155	5.04064	1.83136	1.48578	6.57405	8.35722	2.2256	1.08977	3.555	4.42721	0.30697	0.58096	NA	NA	0.57935	1.25559	0.26467	0.94958	0.05505	0.38938	0.57812	0.16138
ko:K11710	8.21605	4.72004	5.09757	2.32334	23.92437	17.87882	20.85541	21.21519	3.92196	10.22341	10.44906	11.15829	6.72994	5.5552	5.9365	12.86986	7.36248	4.43843	8.38932	11.47467	6.75083	0.57313	4.75798	3.8045	3.70665	5.36028	3.32526	4.31005	5.32658	2.13914	1.28213	6.49499	5.18595	3.86467	12.38418	5.40037	7.10657	5.53134	5.15304	1.85546	7.16537	7.88763	3.86507	4.62085	3.24902	0.5786	1.93071	0.57528	2.70934	0.54526	2.46981	1.6723	NA	11.48419	7.62735	9.85337	5.94582	2.14339	6.58903	5.91506	4.39313	3.29256	3.40488	5.6845	3.23272	4.17814	2.17982	3.69744	4.33078	3.87258	2.62238	0.22121	1.10604	2.52859	4.94019	2.95538	3.47975	3.27922	3.16322	7.4998	5.75052	2.81228	1.48285	1.43013	1.7359	0.69605	1.16752	2.16807	6.03403	0.49628	1.59169	2.9038	3.23851	0.95838	5.83353	7.66906	1.28549
ko:K11711	14.08295	15.801	12.4206	6.00076	13.45381	14.1014	11.42939	12.34901	6.35028	4.25479	6.60645	8.90289	6.48333	7.08153	8.8159	7.21458	5.35284	9.29694	6.31668	7.65612	9.47751	0.16937	7.53832	7.46071	6.1756	11.09521	15.19265	12.1276	14.4844	NA	NA	NA	NA	NA	NA	NA	NA	8.51719	5.80126	2.62862	8.13237	7.74988	8.11955	6.77236	17.246	17.84383	10.51274	15.8668	8.9602	8.53083	7.60232	8.07296	NA	11.15899	11.68882	6.417	4.71587	3.56138	8.37683	6.72844	13.03245	6.71789	3.16163	1.77579	1.94283	1.79973	0.49976	3.94858	6.13644	5.73433	2.46886	1.24964	1.16792	1.1584	2.94278	3.2746	1.34322	1.53619	0.15245	0.84306	0.84178	1.11838	0.83247	NA	0.81785	NA	0.15842	1.21898	1.14962	0.6615	0.45005	1.16094	0.49607	NA	11.8564	9.01516	1.71252
ko:K11712	24.40044	11.7856	15.20591	8.13125	18.31733	21.05527	13.04755	20.88665	10.0273	8.14023	14.68132	5.18022	9.954	18.63499	15.86836	12.84536	14.5439	15.02574	19.51532	20.22527	24.21313	0.98652	8.48658	12.75749	6.5971	13.00524	16.25629	6.26614	11.38954	10.142	8.3619	11.32285	8.21482	12.46102	10.74584	12.43482	7.03206	18.87606	9.92084	5.15352	13.63629	14.29843	10.67611	8.80426	27.51767	32.79752	31.22555	28.15667	20.76018	21.18889	26.59208	12.52256	NA	7.76316	10.79021	11.65964	11.21369	3.05135	8.84089	6.47332	8.96867	11.39015	1.84321	5.12446	4.13151	3.52434	4.71914	4.87391	1.45588	4.39103	2.01014	12.84488	17.45117	7.74066	7.26115	10.04907	14.01539	6.07983	1.55443	4.83199	3.80036	3.14404	2.54463	5.39925	6.51585	0.1802	3.66382	1.3921	3.78248	2.0524	6.21917	6.90077	3.5714	1.03926	11.95164	13.30073	2.04969
ko:K11717	758.71729	740.5107	770.54425	340.6959	626.12636	609.10662	648.12061	633.2101	302.04552	661.63959	631.09438	623.98718	623.73931	689.0941	649.16959	719.82527	493.56624	677.86039	703.34542	635.91216	687.85964	53.24206	340.87623	338.0654	244.21762	450.19646	559.617	593.93636	592.70038	591.55609	578.93212	619.5986	574.21107	630.2746	647.39375	621.59267	434.886	712.01046	735.63686	249.33421	768.03097	765.17682	709.18201	486.96832	476.94747	480.81328	495.88123	393.13356	474.19713	424.28404	456.8282	436.77308	0.99847	566.63023	555.35385	545.51104	595.68306	172.48603	536.64272	503.0048	560.77764	476.96035	152.44515	602.36987	577.10125	677.55694	358.46	557.91514	542.58361	552.50575	430.03133	576.39912	509.76538	506.47163	552.88709	520.10217	551.68296	508.14925	244.66601	548.97869	488.54037	539.68758	277.61502	533.81448	529.81524	147.0955	490.90994	457.91773	466.94047	215.56141	626.624	616.82676	576.50438	128.82697	695.59577	700.08153	170.84272
ko:K11719	84.7661	99.4327	89.75074	45.02322	8.90818	7.66796	6.87749	13.29863	6.70417	6.85605	10.09247	7.83087	5.76681	3.24262	2.49645	3.2217	0.16167	1.94364	3.80352	0.63805	6.75297	NA	14.98545	18.18553	8.56282	21.84791	19.86982	9.2467	10.15199	5.8901	3.08071	3.77035	5.77775	8.40645	1.82313	3.69665	3.78026	2.84031	10.95749	0.68888	3.10399	0.61444	6.80376	4.3489	18.34477	16.28451	18.46534	7.88382	7.67252	5.42366	7.69296	6.63934	NA	2.69515	0.71866	1.35727	4.17634	0.58052	0.60895	0.24685	NA	2.18639	NA	47.48229	42.48176	38.38204	23.79944	39.99104	43.28168	44.77667	26.05061	4.74984	5.47737	5.17455	2.95343	6.49221	4.67744	1.82589	1.95098	12.3765	6.25743	4.81756	5.55449	4.69697	4.22584	4.21635	3.88185	6.64433	4.41699	1.93507	17.21038	16.20384	17.38285	0.58715	1.1718	4.65328	NA
ko:K11720	519.49589	492.70355	469.62151	247.95174	391.37202	380.1294	393.61083	419.69379	183.4768	401.18667	374.19516	387.03822	378.44703	283.40382	270.16466	292.98567	173.14874	364.65928	395.31095	427.89729	392.91987	30.52944	197.44714	214.1361	124.36741	258.15229	313.31508	346.15732	345.58946	415.59559	412.29279	418.07674	402.77084	350.46797	320.83324	343.14317	244.69826	483.98622	496.43799	175.44137	518.90007	513.10166	502.08614	346.20589	335.19416	297.39791	323.41586	237.78584	313.46248	308.97833	313.84766	289.10692	0.37032	220.26833	211.98713	253.70402	226.94554	64.06901	298.4948	300.0085	281.49545	306.71096	76.48894	283.07449	238.15554	262.33769	144.91388	221.37813	230.74484	223.10114	177.85102	207.5282	230.14004	188.49621	264.53598	226.5786	261.49619	236.61706	123.98975	355.64951	357.94081	342.49324	180.12092	315.14813	315.40464	93.94531	333.67084	287.9129	282.7599	133.23228	408.86402	419.88535	385.02037	87.88977	426.62533	415.17022	77.68842
ko:K11721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.10664	NA	3.73779	2.83496	NA	NA	0.95325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16303	NA	NA	0.32328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.10664	NA	3.73779	2.83496	NA	NA	0.95325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16303	NA	NA	0.32328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.10664	NA	3.73779	2.83496	NA	NA	0.95325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16303	NA	NA	0.32328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.36309	11.3479	10.60586	0.3488	2.17935	0.55366	1.03746	1.4533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11731	0.31354	NA	0.15839	NA	NA	0.63935	1.48147	3.38699	1.84966	NA	NA	NA	NA	1.24331	0.49227	NA	0.49252	2.24815	NA	0.33289	0.82886	NA	NA	1.99187	1.35655	4.00706	3.49905	3.59522	1.57641	10.47819	8.22967	8.67791	10.12256	4.29898	7.50075	6.57614	10.18879	1.29207	0.20907	NA	1.93268	0.28486	NA	1.27294	NA	NA	NA	NA	0.99472	0.33478	NA	NA	NA	NA	0.45625	NA	1.83378	4.36883	1.14055	1.46276	1.3436	0.61109	NA	NA	NA	NA	0.8912	NA	NA	NA	NA	NA	0.70281	NA	2.13385	1.36486	NA	0.65882	0.32736	2.01054	2.22358	1.33077	1.79182	0.52183	NA	NA	NA	0.16376	0.16179	0.76081	0.25176	0.33042	0.33019	NA	NA	0.15208	NA
ko:K11732	3.00413	2.06677	2.5544	1.94763	3.46787	4.21348	7.49089	4.91263	2.9194	3.02907	2.37929	2.35626	0.83192	5.64459	4.93493	5.08534	5.00661	3.54685	2.4509	2.66584	2.05181	1.06379	5.01025	4.82516	3.3341	6.19767	3.53126	4.65477	8.06763	15.98706	14.41383	9.72106	17.30527	8.00408	8.49871	14.17242	4.33346	1.12721	2.42527	0.12691	7.17246	4.52133	5.29197	3.80826	1.0905	2.61924	1.99353	1.2483	1.60356	2.47414	1.58587	1.06111	NA	4.63393	2.76527	5.0034	4.14644	1.90449	7.69578	8.54446	8.97072	4.02395	1.6382	5.879	3.41221	1.91756	4.69595	8.06495	9.75767	10.00698	7.11722	4.47881	2.6988	2.87391	4.44096	6.87312	7.24571	11.00118	4.96803	3.23213	2.81851	2.77091	1.99126	0.99228	1.15449	0.60875	1.96881	3.7501	0.35219	0.77746	1.71589	2.14624	0.90175	0.26831	1.74597	1.83165	0.66331
ko:K11733	6.17263	11.53468	6.96895	4.81602	31.58005	30.4687	32.53555	33.54187	12.6888	17.20927	15.96112	18.29223	15.94414	6.95201	8.55943	8.57468	8.84696	10.70032	10.84881	9.50793	10.96791	0.66881	3.6985	3.00001	1.94406	4.88873	7.38017	6.5996	4.8667	13.36077	12.57625	10.80073	8.58578	14.67799	8.89002	12.31578	5.23495	6.4514	5.49005	1.54528	7.05216	8.4249	6.08191	3.23319	10.63855	16.1821	14.82556	9.553	8.14066	7.95388	9.56378	6.12901	NA	3.05153	2.95388	2.37902	3.32959	NA	5.21266	4.30374	2.36878	2.91018	0.68339	2.2779	3.39835	3.85298	2.6949	3.46251	3.10952	5.23116	3.70873	6.66564	3.77345	2.17709	9.67146	9.9343	5.64527	5.81106	3.41461	0.05328	0.24728	0.94202	0.93492	3.43695	0.49824	0.53356	1.88347	1.51755	1.77203	0.69255	4.1608	0.7975	3.4883	1.7615	7.14968	8.4508	1.5018
ko:K11734	1.76207	0.34574	0.84875	0.54141	1.55858	2.66803	1.36414	1.0369	0.91049	0.19586	NA	0.9569	NA	0.57265	NA	1.5966	1.60015	3.0356	1.63493	1.10854	1.32266	1.55221	0.11785	2.43698	0.92118	1.5534	0.68541	2.78709	3.76573	13.24531	12.86212	8.22026	15.59382	8.77546	6.53733	12.39182	3.02589	0.21028	0.38736	0.12691	2.16357	1.14346	2.04499	1.13377	7.25832	7.3366	8.56649	3.48555	8.88192	7.74305	10.86497	7.42204	NA	2.65963	NA	3.72571	3.33843	0.12042	1.2204	1.36129	2.78443	1.7458	0.50708	NA	NA	0.52772	NA	0.19603	0.46788	1.3779	0.91842	1.84408	0.58097	0.63416	2.20935	0.91314	1.85159	2.31151	0.71521	2.90188	2.12138	2.0277	1.99126	NA	0.89979	0.60875	0.63133	1.07948	0.27191	1.40132	3.26112	2.62758	0.13594	0.26831	1.21618	0.90735	0.28525
